Rings,"Sex (1 – male, 2 – female, 3 – uvenil)",Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight
10,2,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215
8,3,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225
6,3,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075
9,2,0.65,0.49,0.155,1.122,0.545,0.228,0.3055
13,2,0.595,0.495,0.185,1.285,0.416,0.224,0.485
10,2,0.625,0.49,0.155,1.33,0.6675,0.259,0.33
9,1,0.5,0.355,0.14,0.528,0.2125,0.149,0.14
8,1,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885
12,1,0.585,0.455,0.155,1.133,0.5515,0.223,0.305
9,1,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354
6,3,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03
9,2,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22
6,3,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
9,1,0.525,0.4,0.155,0.707,0.282,0.1605,0.225
7,3,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072
8,3,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158
10,1,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175
6,3,0.275,0.195,0.065,0.106,0.054,0.02,0.028
11,2,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065
10,2,0.62,0.51,0.18,1.233,0.592,0.274,0.322
9,3,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035
14,2,0.595,0.47,0.25,1.283,0.462,0.2475,0.445
11,1,0.645,0.52,0.175,1.636,0.779,0.342,0.432
15,3,0.52,0.415,0.16,0.595,0.2105,0.142,0.26
8,1,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214
8,3,0.505,0.395,0.105,0.551,0.248,0.103,0.171
11,1,0.735,0.59,0.215,1.747,0.7275,0.403,0.557
13,2,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
10,1,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385
18,1,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47
8,3,0.41,0.3,0.09,0.28,0.141,0.0575,0.075
9,1,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325
9,2,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845
10,2,0.63,0.5,0.185,1.383,0.54,0.3315,0.38
11,1,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344
6,3,0.375,0.29,0.1,0.219,0.0925,0.038,0.075
3,3,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005
7,3,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135
10,2,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344
9,3,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165
11,1,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332
11,2,0.715,0.525,0.185,1.56,0.6655,0.383,0.405
8,2,0.43,0.34,0.11,0.382,0.154,0.0955,0.109
15,2,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595
10,2,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315
8,3,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253
8,1,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795
6,3,0.315,0.23,0,0.134,0.0575,0.0285,0.3505
9,2,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135
13,1,0.59,0.475,0.155,0.857,0.356,0.174,0.28
11,2,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
6,3,0.375,0.28,0.08,0.2235,0.115,0.043,0.055
12,2,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43
9,3,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335
8,1,0.495,0.395,0.12,0.553,0.224,0.1375,0.167
12,2,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48
6,3,0.34,0.26,0.08,0.2,0.08,0.0555,0.055
20,1,0.55,0.425,0.16,0.97,0.2885,0.139,0.48
7,2,0.475,0.365,0.115,0.566,0.281,0.117,0.1335
9,1,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
3,3,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009
9,1,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3
6,3,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095
12,2,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27
7,3,0.375,0.3,0.075,0.144,0.059,0.03,0.044
11,2,0.645,0.5,0.2,1.4285,0.639,0.305,0.36
8,3,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105
18,2,0.64,0.54,0.175,1.571,0.627,0.271,0.475
7,3,0.375,0.285,0.09,0.257,0.1045,0.062,0.075
8,1,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
11,1,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31
15,2,0.53,0.415,0.16,0.783,0.2935,0.158,0.245
8,2,0.555,0.42,0.11,0.931,0.4445,0.171,0.225
12,1,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425
8,3,0.375,0.305,0.115,0.2715,0.092,0.074,0.09
9,1,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555
8,3,0.45,0.355,0.11,0.4585,0.194,0.067,0.14
9,3,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18
7,1,0.48,0.365,0.12,0.6015,0.312,0.117,0.14
8,3,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165
11,2,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765
8,1,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475
14,2,0.605,0.485,0.165,1.0735,0.437,0.205,0.33
12,1,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18
10,1,0.54,0.415,0.17,0.879,0.339,0.208,0.255
13,2,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295
9,3,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154
10,1,0.63,0.485,0.16,1.243,0.623,0.275,0.3
7,3,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089
9,3,0.55,0.465,0.15,0.936,0.481,0.174,0.2435
11,2,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235
7,3,0.52,0.395,0.145,0.77,0.424,0.142,0.1895
7,3,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345
12,2,0.67,0.525,0.19,1.527,0.5755,0.353,0.44
17,1,0.745,0.585,0.215,2.499,0.9265,0.472,0.7
9,1,0.41,0.315,0.095,0.306,0.121,0.0735,0.09
8,1,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175
7,3,0.46,0.365,0.115,0.511,0.2365,0.118,0.123
12,2,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515
6,3,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091
6,3,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345
9,3,0.53,0.395,0.13,0.575,0.247,0.115,0.183
11,2,0.65,0.495,0.175,1.227,0.528,0.258,0.37
8,1,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
9,2,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271
10,1,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255
6,3,0.395,0.29,0.095,0.304,0.127,0.084,0.077
13,2,0.5,0.4,0.15,0.8085,0.273,0.112,0.295
10,1,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446
10,2,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275
10,1,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305
3,3,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105
10,2,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
12,3,0.625,0.43,0.175,1.411,0.572,0.297,0.395
6,3,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091
13,3,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3
6,3,0.375,0.28,0.09,0.215,0.084,0.06,0.055
11,2,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348
15,1,0.61,0.475,0.165,1.116,0.428,0.2205,0.315
10,1,0.72,0.57,0.2,1.8275,0.919,0.366,0.485
11,2,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289
10,1,0.64,0.515,0.08,1.042,0.515,0.1755,0.175
8,3,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165
9,1,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235
10,2,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605
9,1,0.59,0.46,0.14,1.004,0.496,0.2165,0.26
6,3,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03
7,1,0.545,0.43,0.155,0.8035,0.409,0.144,0.228
12,1,0.765,0.6,0.22,2.302,1.007,0.509,0.6205
14,1,0.475,0.385,0.145,0.6175,0.235,0.108,0.215
10,1,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295
9,2,0.6,0.475,0.15,1.13,0.575,0.196,0.305
17,2,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
11,1,0.535,0.42,0.125,0.764,0.312,0.1505,0.265
11,1,0.675,0.51,0.17,1.527,0.809,0.318,0.341
9,3,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355
6,3,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103
5,3,0.44,0.34,0.105,0.369,0.164,0.08,0.1015
15,1,0.505,0.385,0.145,0.6775,0.236,0.179,0.2
10,2,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45
5,3,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705
6,1,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715
15,2,0.595,0.48,0.2,0.975,0.358,0.2035,0.34
11,2,0.68,0.56,0.195,1.664,0.58,0.3855,0.545
7,3,0.485,0.37,0.1,0.513,0.219,0.1075,0.13
11,2,0.725,0.56,0.185,1.792,0.873,0.367,0.435
7,3,0.39,0.29,0.09,0.2625,0.117,0.054,0.077
11,1,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43
6,3,0.335,0.26,0.085,0.192,0.097,0.03,0.054
7,1,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06
10,1,0.58,0.455,0.135,0.7955,0.405,0.167,0.204
9,2,0.49,0.375,0.15,0.5755,0.22,0.144,0.19
8,2,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205
15,1,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34
6,3,0.345,0.255,0.095,0.1945,0.0925,0.037,0.055
4,3,0.225,0.17,0.07,0.0565,0.024,0.013,0.016
11,1,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175
11,3,0.52,0.38,0.14,0.525,0.1775,0.115,0.185
13,2,0.455,0.365,0.11,0.385,0.166,0.046,0.1345
8,3,0.35,0.28,0.075,0.196,0.082,0.04,0.064
17,1,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275
9,1,0.615,0.51,0.15,1.296,0.545,0.3315,0.32
8,1,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323
5,1,0.2,0.14,0.055,0.035,0.0145,0.008,0.01
8,3,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
11,3,0.56,0.44,0.155,0.811,0.3685,0.178,0.235
10,1,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263
10,2,0.535,0.4,0.15,1.224,0.618,0.275,0.2875
12,2,0.52,0.41,0.115,0.807,0.2855,0.179,0.235
9,2,0.515,0.395,0.135,0.516,0.2015,0.132,0.162
11,1,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
8,2,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
5,1,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03
13,2,0.655,0.52,0.175,1.472,0.6275,0.27,0.45
10,2,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565
11,2,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185
8,3,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505
10,3,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27
11,1,0.63,0.505,0.155,1.105,0.492,0.226,0.325
7,3,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075
5,1,0.285,0.215,0.075,0.106,0.0415,0.023,0.035
18,3,0.525,0.41,0.175,0.874,0.3585,0.207,0.205
21,2,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
10,3,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755
8,3,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09
9,1,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165
10,2,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39
4,3,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042
10,1,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245
9,2,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
20,2,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33
12,2,0.515,0.395,0.14,0.686,0.281,0.1255,0.22
8,3,0.5,0.385,0.11,0.596,0.3015,0.104,0.151
9,1,0.445,0.37,0.125,0.515,0.2495,0.087,0.159
7,3,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1
7,3,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067
11,1,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115
7,3,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195
7,1,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
7,3,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125
10,2,0.635,0.475,0.15,1.1845,0.533,0.307,0.291
8,3,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1
8,1,0.52,0.4,0.125,0.559,0.254,0.139,0.149
20,1,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525
8,1,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
6,3,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102
8,2,0.575,0.425,0.15,0.8765,0.455,0.18,0.228
11,3,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575
12,2,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35
8,1,0.475,0.385,0.12,0.562,0.289,0.0905,0.153
14,2,0.48,0.385,0.135,0.536,0.1895,0.142,0.173
9,3,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465
13,1,0.55,0.435,0.16,0.906,0.342,0.219,0.295
8,3,0.52,0.41,0.12,0.595,0.2385,0.111,0.19
6,3,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11
9,1,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095
8,3,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171
4,3,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
8,1,0.48,0.355,0.16,0.464,0.221,0.106,0.239
5,3,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032
10,3,0.53,0.42,0.155,0.81,0.4725,0.111,0.192
7,1,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12
10,2,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36
8,3,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032
13,3,0.52,0.4,0.145,0.66,0.267,0.1055,0.22
9,1,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07
9,1,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276
8,3,0.395,0.3,0.09,0.279,0.134,0.049,0.075
11,1,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325
9,3,0.4,0.3,0.11,0.315,0.109,0.067,0.12
6,3,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775
8,1,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057
10,3,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095
8,2,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24
10,1,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144
16,2,0.535,0.405,0.125,0.927,0.26,0.1425,0.345
8,1,0.625,0.48,0.185,1.2065,0.587,0.29,0.286
8,3,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304
14,1,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22
17,2,0.54,0.44,0.135,0.959,0.2385,0.221,0.3
13,1,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511
16,1,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34
6,3,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
15,1,0.56,0.45,0.16,0.922,0.432,0.178,0.26
7,3,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12
4,3,0.225,0.165,0.055,0.059,0.027,0.0125,0.015
11,1,0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385
7,3,0.38,0.3,0.1,0.286,0.1305,0.056,0.09
9,2,0.545,0.43,0.14,0.832,0.4355,0.17,0.201
9,1,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29
10,1,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665
10,1,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375
14,2,0.515,0.425,0.14,0.766,0.304,0.1725,0.255
8,2,0.46,0.35,0.115,0.44,0.19,0.1025,0.13
10,2,0.645,0.51,0.155,1.129,0.5015,0.24,0.342
10,1,0.625,0.48,0.175,1.065,0.4865,0.259,0.285
9,1,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865
7,3,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075
10,2,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765
12,3,0.56,0.44,0.165,0.8,0.335,0.1735,0.25
4,3,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
10,2,0.63,0.5,0.175,1.1105,0.467,0.268,0.329
12,1,0.415,0.315,0.125,0.388,0.068,0.09,0.125
8,3,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211
15,2,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28
9,2,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161
8,3,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
11,3,0.51,0.405,0.12,0.61,0.229,0.131,0.235
7,3,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081
9,1,0.655,0.52,0.17,1.1445,0.53,0.223,0.348
18,3,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169
